id,verdict,flags,layer,zone,row,encoded,read,form,confidence,for_this_zone,alternatives,fragment,note,quote,notes_seen,notes_changing,changes_the_figure,variants_held,unheld_exception,effects
01738,agree_alt,noted,or/multnomah/portland,IR,setback_side_ft,2.0,10,feet (floor of a per-height rule: 1 ft. per 2 ft. of building height),inferred,True,1 ft. for every 2 ft. of building height - the derived rule the 10 ft. floors,"Minimum Building Setbacks [1] (see 33.150.215), IR column: 1 ft. for every 2 ft. of building height but not less than 10 ft.","IR's cell is height-derived - 1 ft. of setback for every 2 ft. of building height, not less than 10 ft. - so the 10 ft. reported here is only the floor, not what a two-storey building owes.","or/multnomah/portland/33.150.txt#L531,L538-L545",5,0,False,0,False,
01739,agree_alt,noted,or/multnomah/portland,IR,setback_rear_ft,2.0,10,feet (floor of a per-height rule: 1 ft. per 2 ft. of building height),inferred,True,1 ft. for every 2 ft. of building height - the derived rule the 10 ft. floors,"Minimum Building Setbacks [1] (see 33.150.215), IR column: 1 ft. for every 2 ft. of building height but not less than 10 ft.","IR's cell is height-derived - 1 ft. of setback for every 2 ft. of building height, not less than 10 ft. - so the 10 ft. reported here is only the floor, not what a two-storey building owes.","or/multnomah/portland/33.150.txt#L531,L538-L545",5,0,False,0,False,
01740,agree,,or/multnomah/portland,IR,max_height_ft,75,75,feet,clear,True,roof-mounted solar panels may extend 5 ft. above the roof (33.150.210.5) | towers and spires 200 sq. ft. or less may exceed the height limit (33.150.210.6),Maximum Height (see 33.150.210) 75 ft. [4] 150 ft. [4] 75 ft.,,"or/multnomah/portland/33.150.txt#L531,L536-L537",5,0,False,0,False,
01741,agree,,or/multnomah/portland,IR,max_far,2.0,2,floor area ratio (x to 1),clear,True,"NA - Maximum FAR with Inclusionary Housing Bonus, IR column",Maximum FAR [1] (see 33.150.205) 0.5 to 1 3 to 1 [2] [3] 2 to 1,,"or/multnomah/portland/33.150.txt#L531,L532-L533",5,0,False,0,False,
01742,agree,,or/multnomah/portland,IR,max_coverage_pct,70,70,percent,clear,True,50% of site area (CI1 column) | 85% of site area (CI2 column),Maximum Building Coverage [1] (see 33.150.220) - IR column: 70% of site area,,"or/multnomah/portland/33.150.txt#L531,L548-L549",5,0,False,0,False,
01743,agree,,or/multnomah/portland,IR,min_landscaped_pct,20,20,percent,clear,True,25% of site area (CI1 column) | 15% of site area (CI2 column),Minimum Landscaped Area (see 33.150.240) - IR column: 20% of site area,,"or/multnomah/portland/33.150.txt#L531,L552-L553",5,0,False,0,False,
01796,agree,noted,or/multnomah/troutdale,LDR-1,min_frontage_ft [unit_lots],15,15,feet,clear,True,"none (the townhouse table lot size, width and depth rows all read 'none') | 20 ft (single-family table, line L326)","Minimum lot frontage (ft.) see note 1 [all columns] / 1. Minimum lot frontage is 15 feet if driveway, garage, or off-street parking area is in front yard.","The frontage cell for this zone reads only 'see note 1'; the 15 ft is stated by the footnote, not by the table cell, and only for lots with front-yard driveway/garage/parking.","or/multnomah/troutdale/3.zoning-districts.txt#L343-L344,L348,L368",4,1,True,1,False,"[1] supplies 15 ft where a driveway, garage or off-street parking is in the front yard; the cell states no number"
01800,agree,,or/multnomah/troutdale,LDR-1,setback_side_ft [unit_lots],5,5,feet,clear,True,"0 ft (Building side row, L353)",Setbacks (ft): Side yard   5   5   5   5   5   5  [Townhouse dwellings table],,"or/multnomah/troutdale/3.zoning-districts.txt#L343-L344,L352",4,0,False,3,False,
01801,agree,,or/multnomah/troutdale,LDR-1,setback_side_ft [attached_wall+unit_lots],0,0,feet,clear,True,"5 ft (Side yard row, L352)",Setbacks (ft): Building side   0   0   0   0   0   0  [Townhouse dwellings table],,"or/multnomah/troutdale/3.zoning-districts.txt#L343-L344,L353",4,0,False,3,False,
01804,agree,,or/multnomah/troutdale,LDR-1,setback_rear_ft [abuts_alley+unit_lots],0,0,feet,clear,True,10 ft (lots without rear alley access),Rear yard   10 or 0   see note 4 / 4. Rear yard setbacks are 0 feet for lots with rear alley access; 10 feet for other situations.,,"or/multnomah/troutdale/3.zoning-districts.txt#L343-L344,L362-L363,L371",4,1,True,1,False,"[4] 0 ft only with rear alley access, 10 ft otherwise - the split this item's abuts_alley condition encodes"
01810,agree,noted,or/multnomah/troutdale,LDR-2,min_frontage_ft [unit_lots],15,15,feet,clear,True,"none (the townhouse table lot size, width and depth rows all read 'none') | 20 ft (single-family table, line L326)","Minimum lot frontage (ft.) see note 1 [all columns] / 1. Minimum lot frontage is 15 feet if driveway, garage, or off-street parking area is in front yard.","The frontage cell for this zone reads only 'see note 1'; the 15 ft is stated by the footnote, not by the table cell, and only for lots with front-yard driveway/garage/parking.","or/multnomah/troutdale/3.zoning-districts.txt#L343-L344,L348,L368",4,1,True,1,False,"[1] supplies 15 ft where a driveway, garage or off-street parking is in the front yard; the cell states no number"
01814,agree,,or/multnomah/troutdale,LDR-2,setback_side_ft [unit_lots],5,5,feet,clear,True,"0 ft (Building side row, L353)",Setbacks (ft): Side yard   5   5   5   5   5   5  [Townhouse dwellings table],,"or/multnomah/troutdale/3.zoning-districts.txt#L343-L344,L352",4,0,False,3,False,
01815,agree,,or/multnomah/troutdale,LDR-2,setback_side_ft [attached_wall+unit_lots],0,0,feet,clear,True,"5 ft (Side yard row, L352)",Setbacks (ft): Building side   0   0   0   0   0   0  [Townhouse dwellings table],,"or/multnomah/troutdale/3.zoning-districts.txt#L343-L344,L353",4,0,False,3,False,
01818,agree,,or/multnomah/troutdale,LDR-2,setback_rear_ft [abuts_alley+unit_lots],0,0,feet,clear,True,10 ft (lots without rear alley access),Rear yard   10 or 0   see note 4 / 4. Rear yard setbacks are 0 feet for lots with rear alley access; 10 feet for other situations.,,"or/multnomah/troutdale/3.zoning-districts.txt#L343-L344,L362-L363,L371",4,1,True,1,False,"[4] 0 ft only with rear alley access, 10 ft otherwise - the split this item's abuts_alley condition encodes"
01824,agree,noted,or/multnomah/troutdale,MDR,min_frontage_ft [unit_lots],15,15,feet,clear,True,"none (the townhouse table lot size, width and depth rows all read 'none') | 20 ft (single-family table, line L326)","Minimum lot frontage (ft.) see note 1 [all columns] / 1. Minimum lot frontage is 15 feet if driveway, garage, or off-street parking area is in front yard.","The frontage cell for this zone reads only 'see note 1'; the 15 ft is stated by the footnote, not by the table cell, and only for lots with front-yard driveway/garage/parking.","or/multnomah/troutdale/3.zoning-districts.txt#L343-L344,L348,L368",4,1,True,1,False,"[1] supplies 15 ft where a driveway, garage or off-street parking is in the front yard; the cell states no number"
01828,agree,,or/multnomah/troutdale,MDR,setback_side_ft [unit_lots],5,5,feet,clear,True,"0 ft (Building side row, L353)",Setbacks (ft): Side yard   5   5   5   5   5   5  [Townhouse dwellings table],,"or/multnomah/troutdale/3.zoning-districts.txt#L343-L344,L352",4,0,False,3,False,
01829,agree,,or/multnomah/troutdale,MDR,setback_side_ft [attached_wall+unit_lots],0,0,feet,clear,True,"5 ft (Side yard row, L352)",Setbacks (ft): Building side   0   0   0   0   0   0  [Townhouse dwellings table],,"or/multnomah/troutdale/3.zoning-districts.txt#L343-L344,L353",4,0,False,3,False,
01832,agree,,or/multnomah/troutdale,MDR,setback_rear_ft [abuts_alley+unit_lots],0,0,feet,clear,True,10 ft (lots without rear alley access),Rear yard   10 or 0   see note 4 / 4. Rear yard setbacks are 0 feet for lots with rear alley access; 10 feet for other situations.,,"or/multnomah/troutdale/3.zoning-districts.txt#L343-L344,L362-L363,L371",4,1,True,1,False,"[4] 0 ft only with rear alley access, 10 ft otherwise - the split this item's abuts_alley condition encodes"
01835,agree,,or/multnomah/troutdale,HDR,max_height_ft,35,35,feet,clear,True,"25 ft (cottage cluster table, L387) | 35 ft (single-family table, L336)","Maximum building height (ft.)   35   35   35   35   35   35  [Townhouse dwellings table, HDR column]",,or/multnomah/troutdale/3.zoning-districts.txt#L365,4,0,False,0,False,
01838,agree,,or/multnomah/troutdale,HDR,setback_side_ft,5,5,feet,clear,True,"0 ft (Building side row, L353)","Setbacks (ft): Side yard   5   5   5   5   5   5  [Townhouse dwellings table, HDR column]",,or/multnomah/troutdale/3.zoning-districts.txt#L352,4,0,False,0,False,
01845,agree,noted,or/multnomah/wood-village,NC,max_height_ft,45,45,feet,inferred,True,55 feet (top of the printed range) | 18 feet (Minimum Height row),Maximum Height   45 - 55 feet (see Figure 230-3)(2)  [NC column],"The NC cell prints a range, 45 - 55 feet (see Figure 230-3), not one number; 45 is the low end and Figure 230-3 is not in the passage.","or/multnomah/wood-village/230.310.txt#L64-L65,L70,L86",5,1,True,0,True,[2] height may step down or the building be set back further on lot portions adjacent to residential zones
01846,agree,,or/multnomah/wood-village,NC,setback_front_ft,3,3,feet,clear,True,10 feet (the maximum half of the same cell),Minimum Setbacks - Front setback   3 feet min. - 10 feet max.  [NC column],,"or/multnomah/wood-village/230.310.txt#L64-L65,L73",5,0,False,0,False,
01847,agree,,or/multnomah/wood-village,NC,setback_front_max_ft,10,10,feet,clear,True,3 feet (the minimum half of the same cell),Minimum Setbacks - Front setback   3 feet min. - 10 feet max.  [NC column],,"or/multnomah/wood-village/230.310.txt#L64-L65,L73",5,0,False,0,False,
01848,agree,,or/multnomah/wood-village,NC,min_landscaped_pct,5,5,percent,clear,True,"3 - 10 feet (Landscape Buffer, street frontage row)","Minimum Landscape - Site area   5%(3) / (3)Within boundaries of the development, a minimum of five (5) percent of the site area shall be landscaped.",,"or/multnomah/wood-village/230.310.txt#L64-L65,L78,L88",5,0,False,0,False,
01849,agree,,or/multnomah/wood-village,TC,max_height_ft,35,35,feet,clear,True,115 ft(2) (Nonresidential and Mixed Use column),Maximum height   35 ft  [RESIDENTIAL USE CATEGORIES(1) column],,"or/multnomah/wood-village/235.300.txt#L68-L69,L72",5,1,True,0,True,[2] abutting light residential: 25 ft within 25 ft of that lot line (the (2) mark sits on the 115 ft column)
01850,agree,,or/multnomah/wood-village,TC,setback_front_ft,10,10,feet,clear,True,0 - 10 ft (Nonresidential and Mixed Use column),Front setback   10 ft(5)  [RESIDENTIAL USE CATEGORIES(1) column],,"or/multnomah/wood-village/235.300.txt#L68-L69,L73",5,0,False,0,False,
01851,agree,,or/multnomah/wood-village,TC,setback_garage_entrance_ft,20,20,feet,clear,True,"None(3), 22 ft minimum when parallels street (Nonresidential and Mixed Use column)",Garage setback   20 ft(5)  [RESIDENTIAL USE CATEGORIES(1) column],,"or/multnomah/wood-village/235.300.txt#L68-L69,L74",5,0,False,0,False,
01852,agree,,or/multnomah/wood-village,TC,setback_side_ft,5,5,feet,clear,True,None(3) (Nonresidential and Mixed Use column),Side setback   5 ft  [RESIDENTIAL USE CATEGORIES(1) column],,"or/multnomah/wood-village/235.300.txt#L68-L69,L75",5,1,True,0,True,[3] 15 ft side setback where the site abuts a residential zone (the (3) mark sits on the nonresidential column)
01853,agree,,or/multnomah/wood-village,TC,setback_rear_ft,15,15,feet,clear,True,None(3) (Nonresidential and Mixed Use column),Rear setback   15 ft  [RESIDENTIAL USE CATEGORIES(1) column],,"or/multnomah/wood-village/235.300.txt#L68-L69,L76",5,0,False,0,False,
01855,agree,,or/multnomah/wood-village,LR 7.5,min_density_du_per_acre,4.6,4.6,dwellings per net acre,clear,True,.9 (25%) (LR12 column) | 80% (the parenthetical beside 4.6),Minimum Number of Dwellings Per Net Acre   .9 (25%)   4.6 (80%)  [LR7.5 column],,"or/multnomah/wood-village/210.320.txt#L62-L63,L68",3,0,False,0,False,
01856,agree,,or/multnomah/wood-village,LR 7.5,min_lot_sqft,7500,7500,square feet,clear,True,"12,000 sq ft (LR12 column) | 1,500 sq ft (note 2, townhouses)","Minimum Lot Size - Min. lot area(2)   12,000 sq ft   7,500 sq ft  [LR7.5 column]",,"or/multnomah/wood-village/210.320.txt#L62-L63,L65",3,1,True,1,False,"[2] townhouse minimum lot size is 1,500 sq ft"
01858,agree,,or/multnomah/wood-village,LR 7.5,min_lot_width_ft,60,60,feet,clear,True,"80 ft (LR12 column) | 20 ft (note 2, townhouses)",- Min. lot width(2)   80 ft   60 ft  [LR7.5 column],,"or/multnomah/wood-village/210.320.txt#L62-L63,L66",3,1,True,1,False,[2] townhouse minimum lot width is 20 ft
01860,agree,,or/multnomah/wood-village,LR 7.5,min_lot_depth_ft,100,100,feet,clear,True,"120 ft (LR12 column) | no minimum depth (note 2, townhouses)",- Min. lot depth(2) (See 210.320)   120 ft   100 ft  [LR7.5 column],,"or/multnomah/wood-village/210.320.txt#L62-L63,L67",3,1,True,1,False,[2] no minimum depth for townhouses
01861,agree,,or/multnomah/wood-village,LR 7.5,setback_front_ft,10,10,feet,clear,True,10 ft (Corner Lots - Front setback row),Minimum Setbacks - Front setback   10 ft(1)   10 ft(1)  [LR7.5 column],,"or/multnomah/wood-village/210.320.txt#L62-L63,L71",3,0,False,0,False,
01862,agree,,or/multnomah/wood-village,LR 7.5,setback_garage_entrance_ft,22,22,feet,clear,True,10 ft (Front setback row),- Garage setback(1)   22 ft   22 ft  [LR7.5 column],,"or/multnomah/wood-village/210.320.txt#L62-L63,L72,L82",3,0,False,0,False,
01863,agree,,or/multnomah/wood-village,LR 7.5,setback_side_ft,5,5,feet,clear,True,"10 ft (LR12 column) | 10 ft (Corner Lots - Side setback row) | 0 ft (note 2, attached townhouses)",- Side setback(2)   10 ft   5 ft  [LR7.5 column],,"or/multnomah/wood-village/210.320.txt#L62-L63,L73",3,1,True,2,False,[2] 0 ft side setback when attached to another townhouse
01864,agree,,or/multnomah/wood-village,LR 7.5,setback_side_ft [corner_lot],10,10,feet,clear,True,"5 ft (non-corner Side setback row) | 10 ft (Corner Lots - Street side setback, LR7.5) | 0 ft (note 2, attached townhouses)",Corner Lots - Side setback(2)   10 ft   10 ft  [LR7.5 column],,"or/multnomah/wood-village/210.320.txt#L62-L63,L75-L78",3,1,True,2,False,[2] 0 ft side setback when attached to another townhouse
01866,agree,,or/multnomah/wood-village,LR 7.5,setback_rear_ft,15,15,feet,clear,True,20 ft (Corner Lots - Rear setback row),- Rear setback(3)   15 ft   15 ft  [LR7.5 column],,"or/multnomah/wood-village/210.320.txt#L62-L63,L74",3,0,False,1,False,
01867,agree,,or/multnomah/wood-village,LR 7.5,setback_rear_ft [corner_lot],20,20,feet,clear,True,15 ft (non-corner Rear setback row),Corner Lots - Rear setback (See 210.330)   20 ft   20 ft  [LR7.5 column],,"or/multnomah/wood-village/210.320.txt#L62-L63,L75-L79",3,0,False,1,False,
01868,agree,,or/multnomah/wood-village,LR 7.5,setback_street_side_ft,10,10,feet,clear,True,"20 ft (LR12 column) | 10 ft (note 3, but that is cottage housing)",Corner Lots - Street side setback(3)   20 ft   10 ft  [LR7.5 column],,"or/multnomah/wood-village/210.320.txt#L62-L63,L75-L77",3,0,False,0,False,
01869,agree,,or/multnomah/wood-village,LR 7.5,max_coverage_pct,45,45,percent,clear,True,"70 percent (note 2, townhouses)","Maximum Site Coverage (See 210.350 and (2), (3) below)   45%   45%  [LR7.5 column]",,"or/multnomah/wood-village/210.320.txt#L62-L63,L80",3,1,True,1,False,[2] 70 percent site coverage for a townhouse (printed as Minimum site coverage)
01871,agree,,or/multnomah/wood-village,LR 7.5,max_height_ft,35,35,feet,clear,True,,Maximum Height (See 210.340)   35 ft   35 ft  [LR7.5 column],,"or/multnomah/wood-village/210.320.txt#L62-L63,L69",3,0,False,0,False,
01872,agree,,or/multnomah/wood-village,LR 12,min_density_du_per_acre,0.9,0.9,dwellings per net acre,clear,True,4.6 (80%) (LR7.5 column) | 25% (the parenthetical beside .9),Minimum Number of Dwellings Per Net Acre   .9 (25%)   4.6 (80%)  [LR12 column],,"or/multnomah/wood-village/210.320.txt#L62-L63,L68",3,0,False,0,False,
01873,agree,,or/multnomah/wood-village,LR 12,min_lot_sqft,12000,12000,square feet,clear,True,"7,500 sq ft (LR7.5 column) | 1,500 sq ft (note 2, townhouses)","Minimum Lot Size - Min. lot area(2)   12,000 sq ft   7,500 sq ft  [LR12 column]",,"or/multnomah/wood-village/210.320.txt#L62-L63,L65",3,1,True,1,False,"[2] townhouse minimum lot size is 1,500 sq ft"
01875,agree,,or/multnomah/wood-village,LR 12,min_lot_width_ft,80,80,feet,clear,True,"60 ft (LR7.5 column, same row) | 20 ft townhouse minimum width (note 2) | 12,000 sq ft min lot area (L65)",Standard                                                LR12          LR7.5  ||  – Min. lot width(2)                                     80 ft         60 ft,,"or/multnomah/wood-village/210.320.txt#L62-L63,L66",3,1,True,1,False,"[2] townhouses: 20 ft min width on a 1,500 sq ft lot, if the quadplex plats as townhouse unit lots"
01877,agree,,or/multnomah/wood-village,LR 12,min_lot_depth_ft,120,120,feet,clear,True,"100 ft (LR7.5 column, same row) | no minimum depth for townhouses (note 2)",Standard                                                LR12          LR7.5  ||  – Min. lot depth(2) (See 210.320)                       120 ft        100 ft,,"or/multnomah/wood-village/210.320.txt#L62-L63,L67",3,1,True,1,False,"[2] townhouses: no minimum lot depth at all, if the quadplex plats as townhouse unit lots"
01878,agree,,or/multnomah/wood-village,LR 12,setback_front_ft,10,10,feet,clear,True,10 ft corner-lot front setback (L76) | 22 ft garage setback (L72),Standard                                                LR12          LR7.5  ||  – Front setback                                         10 ft(1)      10 ft(1),,"or/multnomah/wood-village/210.320.txt#L62-L63,L71",3,0,False,0,False,
01879,agree,,or/multnomah/wood-village,LR 12,setback_garage_entrance_ft,22,22,feet,clear,True,"10 ft front setback (L71) | 22 ft (LR7.5 column, same row)",Standard                                                LR12          LR7.5  ||  – Garage setback(1)                                     22 ft         22 ft,,"or/multnomah/wood-village/210.320.txt#L62-L63,L72,L82",3,0,False,0,False,
